OrderID,Quantity,Cost
61-841-5883,3,69.38
83-924-4913,3,119.80
23-582-1221,3,190.00
61-057-1975,3,98.00
13-018-1111,3,220.00
05-410-4163,3,101.60
59-380-4206,3,310.00
21-039-2999,3,225.00
69-780-6998,3,91.84
45-989-0711,3,133.17
45-033-9684,3,124.62
56-331-9919,3,119.80
29-773-5797,3,93.13
19-768-2646,3,44.57
00-465-7031,3,75.00
01-975-7149,3,220.00
31-121-8822,3,83.99
87-939-7467,3,225.00
11-397-2150,3,125.00
07-322-4153,3,235.00
35-988-0040,3,168.27
60-197-5739,3,124.62
40-168-4233,3,210.00
29-601-2712,3,44.57
64-141-5718,3,190.00
35-427-7418,3,98.00
48-873-2607,3,52.08
46-671-2432,3,83.99
25-093-8535,3,101.60
87-546-5058,3,235.00
06-887-6332,3,91.84
11-835-2932,3,133.17
17-146-9681,3,320.00
76-063-7709,3,210.00
89-513-4206,3,119.80
83-499-1350,3,98.00
42-906-2475,3,144.09
90-989-2851,3,101.60
82-589-4385,3,75.00
79-638-3210,3,220.00
09-019-6593,3,133.17
56-195-4013,3,225.00
55-263-8669,3,69.38
75-655-7346,3,119.80
89-997-5952,3,168.27
98-148-9592,3,124.62
58-064-3049,3,220.00
90-878-2657,3,44.57
56-933-2115,3,310.00
38-478-1265,3,52.08
42-829-4772,3,83.99
14-210-2413,3,225.00
73-455-3435,3,235.00
58-287-7773,3,124.62
22-501-9215,3,320.00
40-107-4974,3,93.13
53-401-6179,3,210.00
46-301-6761,3,44.57
69-624-5454,3,83.99
31-593-0632,3,98.00
36-779-8330,3,125.00
88-367-5894,3,144.09
89-464-8624,3,235.00
97-219-4069,3,101.60
86-275-9654,3,133.17
55-734-7101,3,210.00
01-855-8188,3,69.38
64-569-9390,3,190.00
92-282-7155,3,98.00
28-341-5469,3,119.80
89-285-0567,3,220.00
52-071-2704,3,101.60
72-099-2457,3,310.00
22-904-5860,3,91.84
08-483-5677,3,225.00
07-113-3748,3,133.17
21-104-5976,3,124.62
28-608-5137,3,119.80
91-163-7915,3,93.13
78-407-9810,3,75.00
58-419-3322,3,44.57
57-417-7291,3,220.00
76-705-8000,3,225.00
47-441-1628,3,83.99
98-889-5403,3,168.27
77-827-0603,3,125.00
12-128-2576,3,124.62
54-555-7832,3,235.00
75-883-4614,3,210.00
70-424-5723,3,44.57
14-376-2485,3,190.00
58-251-6487,3,98.00
61-618-8783,3,210.00
33-044-7954,3,190.00
19-189-3064,3,98.00
00-618-9205,3,101.60
73-985-2542,3,101.60
92-795-7087,3,91.84
66-525-3598,3,91.84
78-352-3174,3,133.17
66-056-8690,3,133.17
98-646-1456,3,44.57
33-541-8718,3,119.80
25-177-6985,3,119.80
45-436-6764,3,52.08
69-254-6693,3,83.99
24-139-0192,3,75.00
71-485-0830,3,75.00
32-698-1958,3,220.00
82-422-7097,3,220.00
09-522-5385,3,235.00
33-294-7116,3,225.00
67-816-5527,3,225.00
46-773-9492,3,320.00
85-559-9663,3,210.00
65-351-6434,3,168.27
15-260-9895,3,168.27
36-917-2834,3,124.62
87-409-2090,3,124.62
32-596-3017,3,98.00
56-271-4185,3,44.57
96-173-6690,3,44.57
02-211-2785,3,144.09
35-884-9148,3,101.60
23-582-1221,3,52.08
22-697-0930,3,52.08
61-057-1975,3,83.99
75-463-0491,3,83.99
60-600-4172,3,133.17
05-410-4163,3,235.00
56-184-4508,3,235.00
67-799-1881,3,69.38
34-061-0340,3,119.80
69-780-6998,3,320.00
39-201-1204,3,320.00
45-989-0711,3,210.00
29-546-8618,3,210.00
65-329-2436,3,220.00
56-331-9919,3,98.00
90-317-7928,3,98.00
92-610-5614,3,310.00
43-918-0203,3,225.00
00-465-7031,3,144.09
97-004-1775,3,144.09
01-975-7149,3,101.60
87-763-3059,3,101.60
27-252-7456,3,124.62
87-939-7467,3,133.17
61-533-3161,3,133.17
42-108-7287,3,93.13
90-122-2737,3,44.57
35-988-0040,3,69.38
63-555-6345,3,69.38
60-197-5739,3,119.80
65-249-5260,3,119.80
77-165-4390,3,83.99
29-601-2712,3,220.00
74-603-8937,3,220.00
03-039-5845,3,125.00
31-955-7364,3,235.00
48-873-2607,3,310.00
13-698-5271,3,310.00
46-671-2432,3,225.00
27-295-8802,3,225.00
96-049-6957,3,210.00
35-326-1148,3,190.00
78-214-6816,3,124.62
11-244-2193,3,98.00
49-368-5121,3,93.13
12-718-1501,3,44.57
91-690-3480,3,101.60
44-379-6825,3,91.84
03-464-8128,3,83.99
53-925-0103,3,133.17
45-780-6744,3,125.00
75-714-6097,3,235.00
09-229-1754,3,119.80
59-971-2896,3,75.00
09-058-1844,3,210.00
76-746-0202,3,220.00
74-339-3540,3,190.00
17-708-5350,3,98.00
00-799-3091,3,225.00
33-894-6676,3,101.60
61-622-8419,3,168.27
83-547-0450,3,124.62
74-346-3086,3,91.84
22-401-7510,3,133.17
16-609-1782,3,44.57
08-309-3649,3,119.80
67-009-1409,3,52.08
83-687-4769,3,83.99
26-281-8125,3,75.00
55-676-1998,3,220.00
16-386-7757,3,235.00
22-001-6016,3,320.00
24-502-2774,3,225.00
58-149-3499,3,210.00
01-715-3869,3,168.27
51-349-8226,3,124.62
70-365-1885,3,98.00
84-007-9095,3,144.09
29-587-2527,3,44.57
70-276-7176,3,101.60
23-898-9055,3,52.08
64-918-4744,3,83.99
22-867-9098,3,133.17
62-201-9287,3,69.38
27-600-6800,3,235.00
86-227-8811,3,119.80
83-217-3894,3,320.00
18-136-6969,3,210.00
46-627-8981,3,220.00
87-766-3663,3,310.00
19-156-3010,3,98.00
28-376-6551,3,225.00
91-163-7915,3,75.00
58-419-3322,3,220.00
80-768-1365,3,235.00
47-441-1628,3,225.00
30-124-4774,3,320.00
61-509-9344,3,210.00
77-827-0603,3,168.27
54-555-7832,3,124.62
25-621-0618,3,98.00
75-883-4614,3,44.57
31-405-1090,3,144.09
47-102-5062,3,101.60
14-376-2485,3,52.08
58-251-6487,3,83.99
21-743-3530,3,133.17
73-985-2542,3,235.00
47-084-5361,3,69.38
30-601-0133,3,119.80
92-795-7087,3,320.00
78-352-3174,3,210.00
98-646-1456,3,220.00
33-541-8718,3,98.00
45-436-6764,3,310.00
69-254-6693,3,225.00
71-485-0830,3,144.09
82-422-7097,3,101.60
09-522-5385,3,124.62
46-773-9492,3,93.13
67-816-5527,3,133.17
85-559-9663,3,44.57
15-260-9895,3,69.38
87-409-2090,3,119.80
32-596-3017,3,83.99
02-211-2785,3,125.00
96-173-6690,3,220.00
35-884-9148,3,235.00
22-697-0930,3,310.00
75-463-0491,3,225.00
60-600-4172,3,210.00
56-184-4508,3,124.62
67-799-1881,3,190.00
34-061-0340,3,98.00
39-201-1204,3,93.13
29-546-8618,3,44.57
65-329-2436,3,101.60
90-317-7928,3,83.99
92-610-5614,3,91.84
43-918-0203,3,133.17
97-004-1775,3,125.00
87-763-3059,3,235.00
27-252-7456,3,119.80
61-533-3161,3,210.00
63-555-6345,3,190.00
65-249-5260,3,98.00
74-603-8937,3,101.60
13-698-5271,3,91.84
27-295-8802,3,133.17
78-214-6816,3,119.80
49-368-5121,3,75.00
12-718-1501,3,220.00
03-464-8128,3,225.00
45-780-6744,3,168.27
75-714-6097,3,124.62
09-058-1844,3,44.57
74-339-3540,3,52.08
17-708-5350,3,83.99
33-894-6676,3,235.00
74-346-3086,3,320.00
22-401-7510,3,210.00
08-309-3649,3,98.00
26-281-8125,3,144.09
55-676-1998,3,101.60
24-502-2774,3,133.17
01-715-3869,3,69.38
51-349-8226,3,119.80
29-587-2527,3,220.00
23-898-9055,3,310.00
64-918-4744,3,225.00
27-600-6800,3,124.62
83-217-3894,3,93.13
18-136-6969,3,44.57
19-156-3010,3,83.99
25-912-8989,3,125.00
71-197-3844,3,235.00
53-068-3680,3,210.00
52-152-3371,3,190.00
76-201-5085,3,98.00
40-486-8511,3,101.60
11-769-7584,3,91.84
37-255-6435,3,133.17
11-446-2659,3,119.80
87-546-5058,3,124.62
93-409-8648,3,75.00
53-504-3875,3,220.00
59-023-1187,3,225.00
17-146-9681,3,93.13
76-063-7709,3,44.57
69-562-1762,3,168.27
68-365-1512,3,124.62
83-499-1350,3,83.99
67-382-6166,3,44.57
42-906-2475,3,125.00
90-989-2851,3,235.00
89-306-1133,3,52.08
78-692-7008,3,83.99
09-019-6593,3,210.00
40-429-8594,3,235.00
55-263-8669,3,190.00
75-655-7346,3,98.00
37-103-3005,3,320.00
76-763-0657,3,210.00
58-064-3049,3,101.60
23-082-1065,3,98.00
56-933-2115,3,91.84
14-210-2413,3,133.17
98-115-7191,3,144.09
43-566-9850,3,101.60
58-287-7773,3,119.80
40-107-4974,3,75.00
46-301-6761,3,220.00
69-624-5454,3,225.00
36-779-8330,3,168.27
89-464-8624,3,124.62
55-734-7101,3,44.57
64-569-9390,3,52.08
92-282-7155,3,83.99
52-071-2704,3,235.00
22-904-5860,3,320.00
07-113-3748,3,210.00
28-608-5137,3,98.00
78-407-9810,3,144.09
57-417-7291,3,101.60
76-705-8000,3,133.17
98-889-5403,3,69.38
12-128-2576,3,119.80
70-424-5723,3,220.00
01-423-8434,3,310.00
31-340-1373,3,225.00
80-720-7802,3,83.99
86-161-8508,3,124.62
86-668-1105,3,125.00
05-024-1112,3,235.00
40-192-8164,3,93.13
53-585-4586,3,44.57
23-824-2201,3,210.00
64-446-6092,3,83.99
54-322-1808,3,190.00
43-850-7830,3,98.00
46-892-9399,3,125.00
74-302-4817,3,235.00
43-634-6121,3,101.60
36-816-5383,3,210.00
50-747-1156,3,91.84
61-841-5883,3,190.00
29-600-4791,3,133.17
83-924-4913,3,98.00
99-862-6759,3,119.80
13-018-1111,3,101.60
90-359-2449,3,75.00
59-380-4206,3,91.84
23-153-9991,3,220.00
21-039-2999,3,133.17
22-906-5872,3,225.00
45-033-9684,3,119.80
40-476-8892,3,168.27
29-773-5797,3,75.00
86-606-8047,3,124.62
19-768-2646,3,220.00
44-969-2805,3,44.57
31-121-8822,3,225.00
38-295-3172,3,52.08
11-397-2150,3,168.27
66-679-8766,3,83.99
07-322-4153,3,124.62
46-072-3557,3,235.00
40-168-4233,3,44.57
33-671-4773,3,320.00
64-141-5718,3,52.08
38-694-5330,3,210.00
35-427-7418,3,83.99
49-961-9885,3,98.00
25-093-8535,3,235.00
37-656-4777,3,144.09
06-887-6332,3,320.00
65-432-1983,3,101.60
11-835-2932,3,210.00
89-513-4206,3,98.00
01-879-8004,3,133.17
42-108-7287,3,75.00
90-122-2737,3,220.00
43-720-3267,3,69.38
82-589-4385,3,144.09
60-009-2815,3,119.80
79-638-3210,3,101.60
77-165-4390,3,225.00
30-032-8406,3,220.00
56-195-4013,3,133.17
03-039-5845,3,168.27
89-535-2329,3,310.00
89-997-5952,3,69.38
31-955-7364,3,124.62
10-141-0121,3,225.00
98-148-9592,3,119.80
00-822-8333,3,124.62
90-878-2657,3,220.00
96-049-6957,3,44.57
38-478-1265,3,310.00
72-306-1723,3,93.13
42-829-4772,3,225.00
53-622-3155,3,44.57
35-326-1148,3,52.08
11-244-2193,3,83.99
73-455-3435,3,124.62
51-287-9364,3,83.99
91-690-3480,3,235.00
22-501-9215,3,93.13
09-481-5023,3,125.00
53-401-6179,3,44.57
76-437-5698,3,235.00
44-379-6825,3,320.00
53-925-0103,3,210.00
31-593-0632,3,83.99
77-367-2436,3,210.00
09-229-1754,3,98.00
88-367-5894,3,125.00
30-205-9759,3,190.00
97-219-4069,3,235.00
87-503-4703,3,98.00
59-971-2896,3,144.09
76-746-0202,3,101.60
86-275-9654,3,210.00
65-485-7254,3,101.60
00-799-3091,3,133.17
01-855-8188,3,190.00
97-623-6572,3,91.84
28-341-5469,3,98.00
79-946-2742,3,133.17
61-622-8419,3,69.38
83-547-0450,3,119.80
89-285-0567,3,101.60
30-790-3083,3,119.80
71-828-3556,3,75.00
16-609-1782,3,220.00
72-099-2457,3,91.84
51-420-8292,3,220.00
08-483-5677,3,133.17
67-009-1409,3,310.00
83-687-4769,3,225.00
11-997-6382,3,225.00
21-104-5976,3,119.80
61-729-8958,3,168.27
16-386-7757,3,124.62
75-786-1124,3,124.62
22-001-6016,3,93.13
58-149-3499,3,44.57
11-997-6382,3,133.17
56-775-4607,3,44.57
61-729-8958,3,69.38
26-461-5577,3,52.08
70-365-1885,3,83.99
75-786-1124,3,119.80
30-715-2573,3,83.99
84-007-9095,3,125.00
70-276-7176,3,235.00
61-501-5110,3,235.00
56-775-4607,3,220.00
79-850-0887,3,320.00
26-461-5577,3,310.00
22-867-9098,3,210.00
31-302-3952,3,210.00
30-715-2573,3,225.00
62-201-9287,3,190.00
86-227-8811,3,98.00
30-117-6174,3,98.00
61-501-5110,3,124.62
46-627-8981,3,101.60
68-391-0908,3,144.09
54-501-1389,3,101.60
79-850-0887,3,93.13
87-766-3663,3,91.84
31-302-3952,3,44.57
81-491-8325,3,133.17
30-117-6174,3,83.99
88-109-8460,3,69.38
28-376-6551,3,133.17
19-281-5590,3,119.80
68-391-0908,3,125.00
54-501-1389,3,235.00
83-262-1365,3,119.80
29-577-3059,3,220.00
81-491-8325,3,210.00
51-493-6866,3,75.00
02-732-6800,3,310.00
95-935-6126,3,220.00
50-475-9958,3,225.00
88-109-8460,3,190.00
19-281-5590,3,98.00
80-720-7802,3,225.00
80-984-7751,3,124.62
29-577-3059,3,101.60
40-081-7496,3,93.13
86-668-1105,3,168.27
54-413-3195,3,44.57
05-024-1112,3,124.62
02-732-6800,3,91.84
50-475-9958,3,133.17
47-940-7720,3,83.99
23-824-2201,3,44.57
80-984-7751,3,119.80
40-708-8263,3,125.00
54-322-1808,3,52.08
19-798-0585,3,235.00
43-850-7830,3,83.99
91-006-3876,3,133.17
40-081-7496,3,75.00
54-413-3195,3,220.00
50-030-7130,3,210.00
84-707-3314,3,69.38
43-634-6121,3,235.00
63-500-9286,3,119.80
65-919-0733,3,190.00
47-940-7720,3,225.00
71-925-2450,3,98.00
50-747-1156,3,320.00
29-600-4791,3,210.00
26-231-8897,3,220.00
40-708-8263,3,168.27
19-798-0585,3,124.62
62-086-4242,3,101.60
25-339-5566,3,310.00
99-862-6759,3,98.00
35-587-5940,3,225.00
73-375-8634,3,91.84
96-458-9557,3,133.17
50-030-7130,3,44.57
90-359-2449,3,144.09
23-153-9991,3,101.60
65-919-0733,3,52.08
06-075-0174,3,119.80
80-258-5757,3,124.62
71-925-2450,3,83.99
22-906-5872,3,133.17
02-715-2965,3,75.00
80-784-2924,3,93.13
82-505-2050,3,220.00
62-086-4242,3,235.00
12-371-9369,3,44.57
40-476-8892,3,69.38
86-606-8047,3,119.80
36-898-0004,3,225.00
24-339-0545,3,83.99
73-375-8634,3,320.00
44-969-2805,3,220.00
96-458-9557,3,210.00
58-753-8307,3,168.27
55-619-8849,3,125.00
47-612-6340,3,124.62
38-295-3172,3,310.00
06-705-6026,3,235.00
66-679-8766,3,225.00
06-075-0174,3,98.00
37-675-7898,3,44.57
80-890-3871,3,210.00
02-715-2965,3,144.09
46-072-3557,3,124.62
82-505-2050,3,101.60
08-940-9111,3,190.00
95-666-2867,3,52.08
41-597-5931,3,98.00
33-671-4773,3,93.13
24-934-3291,3,83.99
36-898-0004,3,133.17
38-694-5330,3,44.57
90-478-9446,3,101.60
58-753-8307,3,69.38
24-314-4867,3,235.00
47-612-6340,3,119.80
49-961-9885,3,83.99
27-774-9457,3,91.84
87-292-9640,3,133.17
65-262-1387,3,320.00
37-656-4777,3,125.00
69-817-7678,3,210.00
37-675-7898,3,220.00
65-432-1983,3,235.00
09-923-6077,3,119.80
95-666-2867,3,310.00
24-934-3291,3,225.00
22-130-4513,3,98.00
88-109-5070,3,75.00
01-879-8004,3,210.00
46-796-5628,3,220.00
16-921-7992,3,144.09
24-314-4867,3,124.62
24-678-5042,3,101.60
43-720-3267,3,190.00
84-976-0893,3,225.00
60-009-2815,3,98.00
65-262-1387,3,93.13
69-817-7678,3,44.57
41-328-2835,3,133.17
72-823-6963,3,168.27
30-032-8406,3,101.60
82-090-4450,3,124.62
37-273-5241,3,69.38
22-130-4513,3,83.99
32-377-0706,3,119.80
89-535-2329,3,91.84
10-141-0121,3,133.17
92-833-3271,3,44.57
16-921-7992,3,125.00
24-678-5042,3,235.00
79-518-4381,3,220.00
61-097-0206,3,52.08
58-326-4792,3,83.99
17-264-8555,3,310.00
00-822-8333,3,119.80
41-328-2835,3,210.00
81-881-8993,3,225.00
72-306-1723,3,75.00
37-273-5241,3,190.00
53-622-3155,3,220.00
32-377-0706,3,98.00
52-071-2704,3,124.62
33-390-5032,3,124.62
80-349-3939,3,93.13
22-904-5860,3,93.13
51-287-9364,3,225.00
79-518-4381,3,101.60
54-162-7684,3,44.57
07-113-3748,3,44.57
09-481-5023,3,168.27
17-264-8555,3,91.84
76-437-5698,3,124.62
81-881-8993,3,133.17
23-427-8106,3,83.99
28-608-5137,3,83.99
78-407-9810,3,125.00
66-188-6911,3,125.00
77-367-2436,3,44.57
33-390-5032,3,119.80
57-417-7291,3,235.00
82-410-4692,3,235.00
30-205-9759,3,52.08
80-349-3939,3,75.00
87-503-4703,3,83.99
54-162-7684,3,220.00
76-705-8000,3,210.00
98-889-5403,3,190.00
65-485-7254,3,235.00
23-427-8106,3,225.00
12-128-2576,3,98.00
24-502-2774,3,210.00
97-623-6572,3,320.00
66-188-6911,3,168.27
79-946-2742,3,210.00
01-715-3869,3,190.00
82-410-4692,3,124.62
70-424-5723,3,101.60
51-349-8226,3,98.00
01-423-8434,3,91.84
30-790-3083,3,98.00
31-340-1373,3,133.17
29-587-2527,3,101.60
61-618-8783,3,44.57
71-828-3556,3,144.09
51-420-8292,3,101.60
86-161-8508,3,119.80
23-898-9055,3,91.84
33-044-7954,3,52.08
64-918-4744,3,133.17
19-189-3064,3,83.99
40-192-8164,3,75.00
53-585-4586,3,220.00
27-600-6800,3,119.80
00-618-9205,3,235.00
22-001-6016,3,75.00
58-149-3499,3,220.00
64-446-6092,3,225.00
83-217-3894,3,75.00
66-525-3598,3,320.00
18-136-6969,3,220.00
66-056-8690,3,210.00
46-892-9399,3,168.27
70-365-1885,3,225.00
74-302-4817,3,124.62
19-156-3010,3,225.00
25-177-6985,3,98.00
84-007-9095,3,168.27
70-276-7176,3,124.62
36-816-5383,3,44.57
25-912-8989,3,168.27
24-139-0192,3,144.09
71-197-3844,3,124.62
32-698-1958,3,101.60
61-841-5883,3,52.08
22-867-9098,3,44.57
83-924-4913,3,83.99
53-068-3680,3,44.57
33-294-7116,3,133.17
62-201-9287,3,52.08
86-227-8811,3,83.99
52-152-3371,3,52.08
13-018-1111,3,235.00
76-201-5085,3,83.99
65-351-6434,3,69.38
36-917-2834,3,119.80
59-380-4206,3,320.00
46-627-8981,3,235.00
21-039-2999,3,210.00
40-486-8511,3,235.00
56-271-4185,3,220.00
87-766-3663,3,320.00
11-769-7584,3,320.00
28-376-6551,3,210.00
45-033-9684,3,98.00
37-255-6435,3,210.00
23-582-1221,3,310.00
61-057-1975,3,225.00
29-773-5797,3,144.09
19-768-2646,3,101.60
83-262-1365,3,98.00
11-446-2659,3,98.00
05-410-4163,3,124.62
51-493-6866,3,144.09
93-409-8648,3,144.09
31-121-8822,3,133.17
95-935-6126,3,101.60
69-780-6998,3,93.13
53-504-3875,3,101.60
45-989-0711,3,44.57
80-720-7802,3,133.17
59-023-1187,3,133.17
11-397-2150,3,69.38
56-331-9919,3,83.99
07-322-4153,3,119.80
86-668-1105,3,69.38
69-562-1762,3,69.38
00-465-7031,3,125.00
05-024-1112,3,119.80
68-365-1512,3,119.80
01-975-7149,3,235.00
40-168-4233,3,220.00
23-824-2201,3,220.00
67-382-6166,3,220.00
64-141-5718,3,310.00
87-939-7467,3,210.00
35-427-7418,3,225.00
89-306-1133,3,310.00
54-322-1808,3,310.00
35-988-0040,3,190.00
78-692-7008,3,225.00
43-850-7830,3,225.00
60-197-5739,3,98.00
25-093-8535,3,124.62
43-634-6121,3,124.62
06-887-6332,3,93.13
29-601-2712,3,101.60
11-835-2932,3,44.57
50-747-1156,3,93.13
48-873-2607,3,91.84
29-600-4791,3,44.57
46-671-2432,3,133.17
89-513-4206,3,83.99
82-589-4385,3,125.00
99-862-6759,3,83.99
87-546-5058,3,119.80
79-638-3210,3,235.00
90-359-2449,3,125.00
23-153-9991,3,235.00
56-195-4013,3,210.00
17-146-9681,3,75.00
76-063-7709,3,220.00
89-997-5952,3,190.00
22-906-5872,3,210.00
98-148-9592,3,98.00
83-499-1350,3,225.00
40-476-8892,3,190.00
86-606-8047,3,98.00
90-878-2657,3,101.60
42-906-2475,3,168.27
90-989-2851,3,124.62
38-478-1265,3,91.84
42-829-4772,3,133.17
09-019-6593,3,44.57
44-969-2805,3,101.60
73-455-3435,3,119.80
55-263-8669,3,52.08
38-295-3172,3,91.84
75-655-7346,3,83.99
66-679-8766,3,133.17
22-501-9215,3,75.00
53-401-6179,3,220.00
58-064-3049,3,235.00
46-072-3557,3,119.80
31-593-0632,3,225.00
56-933-2115,3,320.00
33-671-4773,3,75.00
14-210-2413,3,210.00
38-694-5330,3,220.00
88-367-5894,3,168.27
97-219-4069,3,124.62
58-287-7773,3,98.00
49-961-9885,3,225.00
86-275-9654,3,44.57
40-107-4974,3,144.09
37-656-4777,3,168.27
46-301-6761,3,101.60
65-432-1983,3,124.62
01-855-8188,3,52.08
28-341-5469,3,83.99
69-624-5454,3,133.17
01-879-8004,3,44.57
89-285-0567,3,235.00
36-779-8330,3,69.38
43-720-3267,3,52.08
89-464-8624,3,119.80
60-009-2815,3,83.99
72-099-2457,3,320.00
08-483-5677,3,210.00
55-734-7101,3,220.00
30-032-8406,3,235.00
64-569-9390,3,310.00
89-535-2329,3,320.00
92-282-7155,3,225.00
21-104-5976,3,98.00
10-141-0121,3,210.00
91-163-7915,3,144.09
58-419-3322,3,101.60
00-822-8333,3,98.00
72-306-1723,3,144.09
47-441-1628,3,133.17
53-622-3155,3,101.60
32-377-0706,3,83.99
77-827-0603,3,69.38
54-555-7832,3,119.80
51-287-9364,3,133.17
79-518-4381,3,235.00
09-481-5023,3,69.38
75-883-4614,3,220.00
17-264-8555,3,320.00
76-437-5698,3,119.80
81-881-8993,3,210.00
14-376-2485,3,310.00
58-251-6487,3,225.00
77-367-2436,3,220.00
33-390-5032,3,98.00
30-205-9759,3,310.00
73-985-2542,3,124.62
87-503-4703,3,225.00
80-349-3939,3,144.09
54-162-7684,3,101.60
92-795-7087,3,93.13
78-352-3174,3,44.57
65-485-7254,3,124.62
23-427-8106,3,133.17
97-623-6572,3,93.13
33-541-8718,3,83.99
79-946-2742,3,44.57
66-188-6911,3,69.38
82-410-4692,3,119.80
71-485-0830,3,125.00
82-422-7097,3,235.00
61-618-8783,3,220.00
67-816-5527,3,210.00
30-790-3083,3,83.99
33-044-7954,3,310.00
19-189-3064,3,225.00
15-260-9895,3,190.00
71-828-3556,3,125.00
87-409-2090,3,98.00
51-420-8292,3,235.00
00-618-9205,3,124.62
11-997-6382,3,210.00
96-173-6690,3,101.60
66-525-3598,3,93.13
66-056-8690,3,44.57
61-729-8958,3,190.00
22-697-0930,3,91.84
75-786-1124,3,98.00
75-463-0491,3,133.17
25-177-6985,3,83.99
56-184-4508,3,119.80
56-775-4607,3,101.60
24-139-0192,3,125.00
32-698-1958,3,235.00
39-201-1204,3,75.00
26-461-5577,3,91.84
29-546-8618,3,220.00
30-715-2573,3,133.17
33-294-7116,3,210.00
90-317-7928,3,225.00
61-501-5110,3,119.80
65-351-6434,3,190.00
97-004-1775,3,168.27
36-917-2834,3,98.00
79-850-0887,3,75.00
31-302-3952,3,220.00
87-763-3059,3,124.62
56-271-4185,3,101.60
61-533-3161,3,44.57
30-117-6174,3,225.00
23-582-1221,3,91.84
61-057-1975,3,133.17
68-391-0908,3,168.27
54-501-1389,3,124.62
63-555-6345,3,52.08
65-249-5260,3,83.99
05-410-4163,3,119.80
81-491-8325,3,44.57
69-780-6998,3,75.00
74-603-8937,3,235.00
45-989-0711,3,220.00
88-109-8460,3,52.08
13-698-5271,3,320.00
19-281-5590,3,83.99
27-295-8802,3,210.00
56-331-9919,3,225.00
29-577-3059,3,235.00
78-214-6816,3,98.00
00-465-7031,3,168.27
01-975-7149,3,124.62
02-732-6800,3,320.00
49-368-5121,3,144.09
50-475-9958,3,210.00
12-718-1501,3,101.60
87-939-7467,3,44.57
80-984-7751,3,98.00
03-464-8128,3,133.17
35-988-0040,3,52.08
40-081-7496,3,144.09
60-197-5739,3,83.99
45-780-6744,3,69.38
54-413-3195,3,101.60
75-714-6097,3,119.80
29-601-2712,3,235.00
47-940-7720,3,133.17
09-058-1844,3,220.00
48-873-2607,3,320.00
40-708-8263,3,69.38
46-671-2432,3,210.00
74-339-3540,3,310.00
19-798-0585,3,119.80
17-708-5350,3,225.00
87-546-5058,3,98.00
50-030-7130,3,220.00
33-894-6676,3,124.62
17-146-9681,3,144.09
65-919-0733,3,310.00
74-346-3086,3,93.13
76-063-7709,3,101.60
71-925-2450,3,225.00
22-401-7510,3,44.57
83-499-1350,3,133.17
08-309-3649,3,83.99
62-086-4242,3,124.62
42-906-2475,3,69.38
26-281-8125,3,125.00
90-989-2851,3,119.80
55-676-1998,3,235.00
73-375-8634,3,93.13
96-458-9557,3,44.57
09-019-6593,3,220.00
06-075-0174,3,83.99
55-263-8669,3,310.00
75-655-7346,3,225.00
02-715-2965,3,125.00
82-505-2050,3,235.00
58-064-3049,3,124.62
36-898-0004,3,210.00
56-933-2115,3,93.13
14-210-2413,3,44.57
58-753-8307,3,190.00
47-612-6340,3,98.00
58-287-7773,3,83.99
37-675-7898,3,101.60
40-107-4974,3,125.00
46-301-6761,3,235.00
95-666-2867,3,91.84
24-934-3291,3,133.17
69-624-5454,3,210.00
24-314-4867,3,119.80
36-779-8330,3,190.00
89-464-8624,3,98.00
65-262-1387,3,75.00
69-817-7678,3,220.00
55-734-7101,3,101.60
22-130-4513,3,225.00
40-429-8594,3,124.62
16-921-7992,3,168.27
24-678-5042,3,124.62
41-328-2835,3,44.57
64-569-9390,3,91.84
37-273-5241,3,52.08
92-282-7155,3,133.17
37-103-3005,3,93.13
76-763-0657,3,44.57
52-071-2704,3,119.80
23-082-1065,3,83.99
22-904-5860,3,75.00
07-113-3748,3,220.00
98-115-7191,3,125.00
43-566-9850,3,235.00
31-593-0632,3,133.17
28-608-5137,3,225.00
88-367-5894,3,69.38
91-006-3876,3,210.00
97-219-4069,3,119.80
78-407-9810,3,168.27
84-707-3314,3,190.00
57-417-7291,3,124.62
63-500-9286,3,98.00
86-275-9654,3,220.00
76-705-8000,3,44.57
01-855-8188,3,310.00
26-231-8897,3,101.60
28-341-5469,3,225.00
98-889-5403,3,52.08
25-339-5566,3,91.84
12-128-2576,3,83.99
35-587-5940,3,133.17
89-285-0567,3,124.62
70-424-5723,3,235.00
72-099-2457,3,93.13
80-258-5757,3,119.80
08-483-5677,3,44.57
80-784-2924,3,75.00
01-423-8434,3,320.00
12-371-9369,3,220.00
31-340-1373,3,210.00
21-104-5976,3,83.99
24-339-0545,3,225.00
86-161-8508,3,98.00
91-163-7915,3,125.00
58-419-3322,3,235.00
55-619-8849,3,168.27
06-705-6026,3,124.62
40-192-8164,3,144.09
53-585-4586,3,101.60
47-441-1628,3,210.00
80-890-3871,3,44.57
77-827-0603,3,190.00
64-446-6092,3,133.17
54-555-7832,3,98.00
08-940-9111,3,52.08
41-597-5931,3,83.99
46-892-9399,3,69.38
74-302-4817,3,119.80
75-883-4614,3,101.60
90-478-9446,3,235.00
14-376-2485,3,91.84
36-816-5383,3,220.00
58-251-6487,3,133.17
27-774-9457,3,320.00
87-292-9640,3,210.00
90-478-9446,3,124.62
61-841-5883,3,310.00
83-924-4913,3,225.00
73-985-2542,3,119.80
